MDVP:Fo(Hz),MDVP:Fhi(Hz),MDVP:Flo(Hz),MDVP:Jitter(%),MDVP:Jitter(Abs),MDVP:RAP,MDVP:PPQ,Jitter:DDP,MDVP:Shimmer,MDVP:Shimmer(dB),Shimmer:APQ3,Shimmer:APQ5,MDVP:APQ,Shimmer:DDA,NHR,HNR,RPDE,DFA,spread1,spread2,D2,PPE
96.3387,304.1298,124.5449,0.0188,0.0002,0.009,0.017,0.0208,0.0222,0.6126,0.0157,0.0357,0.114,0.0821,0.2294,26.4384,0.469,0.6,-3.0162,0.3541,2.9652,0.2742
122.7551,194.4539,167.9175,0.031,0.0002,0.0138,0.0054,0.0484,0.0502,0.351,0.0257,0.0361,0.1304,0.0731,0.0788,17.9927,0.4656,0.5749,-7.0287,0.291,3.0766,0.1241
115.8754,578.947,179.8815,0.0188,0.0,0.003,0.0112,0.0211,0.0273,0.5686,0.0152,0.0439,0.0354,0.0744,0.1015,25.2744,0.3095,0.584,-2.5027,0.4316,1.7842,0.4371
201.8231,114.3731,191.7207,0.003,0.0,0.0053,0.0136,0.0038,0.0846,0.8782,0.0484,0.036,0.046,0.0963,0.27,20.7026,0.3854,0.6384,-4.1246,0.1948,2.1605,0.2067
178.722,335.1484,179.362,0.0106,0.0002,0.0123,0.0013,0.0089,0.0856,0.5797,0.0501,0.0068,0.0727,0.1206,0.1141,29.1082,0.3992,0.6879,-5.2606,0.4304,1.8404,0.3967
89.454,161.9793,90.8222,0.0018,0.0,0.0076,0.0112,0.0329,0.1064,0.8976,0.0448,0.0786,0.0754,0.0395,0.0215,20.8405,0.5833,0.6594,-6.0265,0.4472,3.2015,0.2577
135.0819,185.8802,191.9291,0.0202,0.0001,0.0104,0.0063,0.0561,0.0938,0.6478,0.0105,0.0152,0.0934,0.0557,0.1642,27.9774,0.4057,0.6747,-2.8231,0.2053,2.844,0.1386
105.7652,102.3319,197.1926,0.0102,0.0002,0.009,0.0021,0.053,0.1097,0.3345,0.0517,0.0357,0.0488,0.0446,0.0696,25.0154,0.4231,0.7712,-4.3609,0.2424,3.4195,0.1119
147.9789,197.6023,117.5618,0.025,0.0,0.0182,0.0189,0.0536,0.0252,0.0908,0.033,0.0427,0.0566,0.1342,0.0937,9.0652,0.5882,0.592,-5.4448,0.1822,3.3507,0.1875
171.0247,422.5795,176.9664,0.0032,0.0002,0.0157,0.0072,0.0068,0.0607,0.4195,0.0444,0.0736,0.1043,0.1092,0.1799,9.4776,0.5014,0.6651,-3.256,0.192,3.6364,0.5233
211.5056,460.4024,113.6701,0.0133,0.0001,0.0052,0.0174,0.0603,0.1064,0.8005,0.016,0.0267,0.0311,0.1583,0.2158,29.8943,0.4485,0.6262,-2.506,0.1411,2.5489,0.4581
197.0185,539.129,85.2092,0.0291,0.0001,0.0061,0.002,0.006,0.0999,1.3002,0.0103,0.0498,0.0755,0.084,0.1511,20.879,0.6761,0.6875,-6.5833,0.092,2.9709,0.3271
106.4627,559.8481,135.0322,0.0156,0.0001,0.0202,0.0129,0.0536,0.0272,1.0851,0.0061,0.0755,0.1227,0.1566,0.2654,26.0214,0.5796,0.7969,-4.2223,0.2769,1.9438,0.4039
151.7351,504.5654,151.632,0.0188,0.0001,0.0114,0.0044,0.009,0.0379,0.6369,0.0188,0.0373,0.1267,0.1016,0.2968,12.3215,0.6679,0.7964,-6.7156,0.3221,2.8596,0.3927
163.2206,392.5978,114.6668,0.0069,0.0002,0.0048,0.0111,0.0556,0.024,0.0956,0.0062,0.0518,0.1163,0.1639,0.104,25.7578,0.5144,0.7632,-5.5822,0.3441,2.7228,0.2861
173.133,442.1871,178.9016,0.0286,0.0001,0.0191,0.008,0.052,0.0702,0.4229,0.0547,0.0588,0.0327,0.134,0.0753,15.6853,0.4145,0.7876,-6.1251,0.1069,3.2011,0.187
96.4379,383.19,142.0622,0.0095,0.0002,0.0016,0.0075,0.0274,0.0837,0.3259,0.0354,0.0069,0.0151,0.0532,0.0499,29.1206,0.3306,0.784,-4.9725,0.3133,1.9569,0.3917
119.3514,407.8536,195.5513,0.0113,0.0,0.0099,0.0018,0.0475,0.0308,0.9596,0.0254,0.032,0.0943,0.0727,0.229,25.288,0.3293,0.7998,-6.4541,0.1995,2.3101,0.3367
162.8498,208.245,91.5691,0.0068,0.0002,0.0134,0.0121,0.005,0.0664,1.1617,0.0253,0.0674,0.0657,0.1689,0.0479,21.4724,0.3666,0.5761,-2.6292,0.3861,2.251,0.4934
105.5528,151.7092,113.4482,0.0192,0.0002,0.0198,0.0172,0.0486,0.0623,0.8354,0.0112,0.0129,0.0792,0.1401,0.0964,15.4173,0.5081,0.7831,-3.569,0.25,2.0227,0.2654
141.1864,161.1475,124.8114,0.0127,0.0002,0.017,0.0042,0.052,0.1079,0.5782,0.0248,0.0617,0.0123,0.0871,0.2998,20.849,0.5945,0.6322,-2.9738,0.2889,2.547,0.4272
182.1816,229.6756,169.1697,0.0212,0.0001,0.0181,0.0162,0.0602,0.0311,0.7219,0.0398,0.0059,0.0212,0.1095,0.2495,25.8931,0.6581,0.8187,-7.0662,0.2614,3.0995,0.2511
119.4894,337.1578,84.2835,0.017,0.0,0.0072,0.0183,0.0305,0.0946,0.8417,0.0099,0.0356,0.1067,0.1277,0.0653,29.1416,0.4915,0.7257,-2.7043,0.1735,3.3721,0.1901
207.5252,387.7164,168.6814,0.0061,0.0002,0.0084,0.0176,0.0196,0.0507,1.1205,0.0204,0.0215,0.1061,0.0507,0.1112,11.6358,0.4287,0.5929,-6.6316,0.2937,3.1634,0.4252
210.2022,557.0519,70.0569,0.0232,0.0003,0.0023,0.0032,0.0256,0.1004,0.5372,0.0301,0.0507,0.0998,0.1453,0.2436,19.3901,0.4493,0.6374,-4.6975,0.1889,1.7942,0.1565
195.3234,498.3581,118.8872,0.0142,0.0002,0.0054,0.0084,0.024,0.0876,0.137,0.0441,0.0094,0.0711,0.1223,0.1242,9.0601,0.4404,0.7211,-2.493,0.0892,2.127,0.142
117.9143,434.3,183.7272,0.0169,0.0001,0.0102,0.0055,0.0068,0.0405,0.684,0.0246,0.0696,0.1286,0.0274,0.305,17.5952,0.3041,0.7262,-4.0781,0.1737,2.8392,0.4755
191.0941,204.1001,156.9505,0.0191,0.0002,0.0201,0.0163,0.0347,0.0584,0.5665,0.0413,0.0657,0.0238,0.0989,0.1238,10.3703,0.5267,0.7192,-6.2862,0.3099,2.8123,0.2871
118.3194,329.0921,68.7078,0.0293,0.0002,0.0073,0.0164,0.0472,0.0464,1.2301,0.0062,0.0391,0.0542,0.1122,0.0882,22.1185,0.3232,0.6826,-2.7821,0.1105,2.296,0.4684
200.1994,147.3017,86.9514,0.0169,0.0001,0.001,0.0122,0.0279,0.0917,0.9519,0.0356,0.0432,0.0597,0.0276,0.238,17.6973,0.5775,0.5924,-2.7469,0.0987,2.7399,0.3213
145.6904,496.0181,88.105,0.0229,0.0001,0.0052,0.0024,0.0455,0.0262,0.3213,0.0315,0.0596,0.0406,0.1022,0.2111,22.5393,0.6774,0.756,-4.4927,0.2889,2.0867,0.1695
150.638,571.943,86.9278,0.0049,0.0002,0.0076,0.0077,0.0269,0.0338,0.3807,0.0204,0.0277,0.0343,0.166,0.0946,15.1956,0.6279,0.7887,-4.0391,0.4356,2.3369,0.3945
187.7008,497.6141,83.8352,0.0128,0.0002,0.0192,0.0021,0.0286,0.0886,0.5553,0.0456,0.047,0.0338,0.0998,0.1739,11.6701,0.3767,0.8084,-4.0235,0.1393,2.9969,0.1807
163.5136,138.8277,191.766,0.0157,0.0,0.0025,0.0071,0.0074,0.0636,0.4944,0.0326,0.0561,0.058,0.1674,0.0593,11.7162,0.3364,0.686,-3.6597,0.3022,2.1343,0.2136
143.8581,218.5653,172.1164,0.0312,0.0002,0.0125,0.0127,0.048,0.0362,0.4114,0.0517,0.0167,0.0928,0.1094,0.2753,8.7552,0.5363,0.6454,-4.2546,0.2105,3.6452,0.1735
159.7686,470.3919,86.7063,0.0289,0.0003,0.0031,0.0084,0.051,0.0783,0.7798,0.0099,0.0224,0.0906,0.0758,0.214,10.3939,0.647,0.7245,-3.9914,0.1185,2.5763,0.1906
197.1202,480.6296,181.2733,0.0036,0.0001,0.0113,0.0073,0.037,0.0489,0.1128,0.0201,0.0446,0.0449,0.0676,0.0168,13.6062,0.4864,0.8167,-5.5272,0.3441,2.9423,0.2396
169.0132,543.8063,138.6747,0.0213,0.0001,0.0109,0.001,0.0577,0.0833,0.9499,0.0296,0.0347,0.1369,0.0766,0.058,23.1119,0.5964,0.8126,-5.4492,0.1697,3.4151,0.1175
114.5607,102.5007,153.0121,0.0155,0.0001,0.0193,0.0144,0.0517,0.0678,0.1428,0.0264,0.0152,0.0095,0.0506,0.0113,9.6906,0.2828,0.7521,-3.9721,0.3874,2.0458,0.2135
137.2344,431.0914,112.2052,0.0094,0.0001,0.0098,0.0112,0.0187,0.0971,1.0908,0.0287,0.0349,0.0455,0.0654,0.1435,14.7483,0.4276,0.5806,-4.6654,0.1146,2.9818,0.4787
201.924,529.9464,150.8474,0.0257,0.0002,0.014,0.007,0.0348,0.0437,1.2538,0.0146,0.0444,0.0553,0.1622,0.0351,27.8914,0.3103,0.6068,-4.6022,0.139,3.2981,0.1816
152.5018,486.5672,114.1791,0.0132,0.0001,0.0096,0.0011,0.0183,0.0567,0.78,0.0128,0.0278,0.0267,0.1394,0.2354,28.4339,0.6532,0.6764,-5.1185,0.1913,2.9834,0.3457
102.5483,526.3306,198.5226,0.027,0.0,0.0179,0.0188,0.0337,0.016,0.2984,0.0129,0.052,0.0162,0.144,0.0941,11.7928,0.3157,0.8058,-2.6224,0.2502,3.2469,0.396
144.6003,224.3189,194.4551,0.0148,0.0001,0.0122,0.0082,0.059,0.0866,1.2949,0.0435,0.0122,0.0414,0.099,0.2917,12.3101,0.607,0.7372,-2.7077,0.4131,2.2353,0.2936
132.5114,116.0193,116.5439,0.0088,0.0002,0.0034,0.0096,0.0398,0.0295,0.6831,0.021,0.038,0.0329,0.1001,0.1752,27.56,0.3372,0.7477,-3.4292,0.301,2.2837,0.2906
132.8003,114.3626,96.5802,0.0172,0.0,0.0064,0.0014,0.0532,0.0361,1.1698,0.0155,0.0474,0.0397,0.1612,0.0255,14.011,0.471,0.7574,-5.3484,0.3532,1.9729,0.3623
176.6956,177.4232,99.0345,0.0269,0.0002,0.0152,0.0177,0.0178,0.0657,0.5468,0.0345,0.0338,0.1043,0.0956,0.1993,26.5164,0.4524,0.5947,-4.7292,0.1,3.5532,0.51
221.1205,143.6927,131.2845,0.0089,0.0001,0.0108,0.0064,0.0135,0.023,0.5894,0.0472,0.012,0.0709,0.0905,0.1327,16.6891,0.4702,0.8217,-3.5598,0.2011,2.2322,0.4502
189.862,516.2961,66.6537,0.0246,0.0002,0.0203,0.0038,0.0311,0.0116,0.0903,0.0135,0.0304,0.0282,0.07,0.1569,13.5315,0.4317,0.5891,-3.7904,0.22,3.6507,0.2148
197.8496,518.4649,112.614,0.0046,0.0002,0.0196,0.013,0.0488,0.0204,1.1131,0.0245,0.0465,0.0308,0.0636,0.2548,23.976,0.4868,0.6664,-3.902,0.4475,2.6678,0.2372
90.8256,443.9285,91.8654,0.0146,0.0001,0.0164,0.0166,0.0571,0.0891,0.9098,0.0547,0.0114,0.1008,0.1167,0.2612,27.501,0.6081,0.7975,-3.1782,0.2293,2.4014,0.4929
183.7657,448.3682,123.4229,0.0044,0.0002,0.0156,0.0111,0.0552,0.0587,0.1962,0.0059,0.0229,0.0351,0.1307,0.2675,9.4774,0.5834,0.5821,-3.4616,0.1494,2.5858,0.3956
178.0048,261.9297,123.6798,0.0257,0.0003,0.0147,0.0024,0.0276,0.0259,0.1828,0.0127,0.0351,0.0732,0.1253,0.2984,26.7792,0.4385,0.7676,-6.3716,0.3824,2.2788,0.1375
150.6682,478.0254,91.2422,0.0157,0.0003,0.0062,0.0107,0.0384,0.0104,1.2554,0.0235,0.0752,0.064,0.137,0.056,21.5844,0.5938,0.6643,-6.2338,0.3311,2.3085,0.442
91.3914,346.4678,81.401,0.0217,0.0001,0.0209,0.0025,0.0166,0.0616,0.7394,0.0281,0.0693,0.113,0.096,0.3048,16.6124,0.4827,0.6804,-3.5496,0.4337,1.9247,0.3529
133.7578,372.2129,143.1361,0.0307,0.0002,0.0044,0.0151,0.0035,0.0405,0.6906,0.0165,0.0539,0.0768,0.1502,0.0868,9.9259,0.5329,0.5768,-3.5453,0.2894,2.4706,0.5095
103.1704,471.6881,137.2137,0.0032,0.0001,0.0032,0.0044,0.0257,0.04,1.0922,0.0153,0.0262,0.1222,0.0545,0.3062,10.3937,0.529,0.7905,-2.8638,0.236,2.9701,0.1067
201.6313,429.9757,122.9172,0.0286,0.0002,0.0075,0.0165,0.0381,0.097,0.6968,0.0537,0.0768,0.0673,0.1032,0.0261,14.5824,0.5105,0.7702,-7.12,0.2099,2.4052,0.1246
164.8132,182.4283,93.8024,0.0275,0.0002,0.0141,0.0011,0.038,0.0134,0.3073,0.0255,0.0135,0.0731,0.1576,0.1825,13.4925,0.3949,0.7459,-3.5039,0.4401,3.3368,0.1411
121.2951,199.7299,111.5451,0.0275,0.0,0.0085,0.0184,0.0586,0.0494,1.2616,0.0485,0.0474,0.0189,0.0268,0.216,11.5176,0.3235,0.8184,-4.7644,0.0921,2.6376,0.2999
113.4515,556.6328,128.2809,0.0226,0.0,0.0064,0.0108,0.0097,0.0436,1.1796,0.0402,0.0422,0.1311,0.0811,0.2539,12.4345,0.566,0.7507,-3.8227,0.1105,3.1117,0.1722
163.0788,329.5862,119.7738,0.0191,0.0002,0.0079,0.019,0.0411,0.08,1.1174,0.0359,0.0685,0.1152,0.1648,0.1223,20.6837,0.6464,0.7874,-2.63,0.1243,2.3485,0.2034
188.5598,478.6581,135.7275,0.0265,0.0001,0.0134,0.0186,0.0477,0.0383,0.2589,0.055,0.0446,0.0513,0.0784,0.0708,11.8314,0.584,0.7949,-5.007,0.0869,2.0548,0.1642
219.7088,274.3167,160.7677,0.0142,0.0002,0.0111,0.0161,0.0289,0.104,0.9666,0.0553,0.0769,0.0176,0.09,0.0124,25.7138,0.631,0.6846,-5.3988,0.0802,2.5311,0.1399
155.6441,182.083,122.7039,0.0077,0.0002,0.01,0.0099,0.0372,0.0557,1.127,0.032,0.0064,0.0857,0.1234,0.0359,8.7531,0.3641,0.7371,-3.3173,0.3636,3.3199,0.3854
154.2514,538.1808,93.8685,0.0271,0.0001,0.0147,0.018,0.0629,0.0885,1.2701,0.0323,0.0424,0.0686,0.0804,0.2689,13.159,0.3621,0.7969,-6.6884,0.1414,2.396,0.2849
139.9089,217.2164,159.7269,0.0206,0.0002,0.0064,0.005,0.0212,0.0656,0.6113,0.0146,0.046,0.0996,0.1564,0.182,17.6413,0.6809,0.7309,-6.602,0.3479,2.8585,0.2835
219.7913,547.5649,152.0465,0.0077,0.0002,0.005,0.0105,0.064,0.0505,0.4198,0.0105,0.0565,0.048,0.0468,0.2173,10.9066,0.5725,0.796,-3.679,0.4413,2.429,0.4432
191.6225,535.5697,137.0163,0.0234,0.0001,0.0096,0.0054,0.0209,0.0962,1.2826,0.0065,0.0295,0.1356,0.0743,0.2884,17.0569,0.6091,0.8061,-4.6467,0.3889,1.8428,0.3955
163.0153,177.2817,192.4729,0.0211,0.0,0.0032,0.0195,0.034,0.0925,0.8125,0.0083,0.0466,0.0237,0.1607,0.1708,12.2736,0.6558,0.6841,-3.7886,0.1407,2.4059,0.3664
102.0551,449.6141,193.8317,0.0181,0.0002,0.016,0.0033,0.0188,0.0736,0.2665,0.0217,0.0278,0.1277,0.0649,0.2045,8.4836,0.5387,0.8075,-4.3712,0.1504,2.1975,0.3803
140.9801,581.5278,157.1165,0.0179,0.0002,0.0192,0.0104,0.0301,0.1141,0.1835,0.0488,0.0541,0.1109,0.0144,0.0285,25.7904,0.5584,0.7836,-5.3872,0.3054,3.1814,0.5223
120.9625,140.4961,105.916,0.0187,0.0001,0.017,0.0184,0.0269,0.0549,0.453,0.0363,0.0411,0.1079,0.1424,0.2557,25.0446,0.6255,0.7884,-4.0712,0.07,2.1245,0.4703
169.2294,518.3864,122.1631,0.0188,0.0,0.0205,0.0077,0.0415,0.0941,0.8298,0.0476,0.0539,0.0817,0.1462,0.1713,21.3931,0.4905,0.6068,-3.1049,0.1439,2.8026,0.4106
105.2494,573.5976,169.207,0.0287,0.0,0.0131,0.003,0.0483,0.0957,1.1508,0.0512,0.0393,0.1157,0.136,0.248,12.3058,0.5721,0.5811,-5.5457,0.3667,1.8416,0.2617
213.2363,475.5046,81.6675,0.0218,0.0,0.0201,0.0156,0.0066,0.0751,0.234,0.0449,0.0243,0.0424,0.1384,0.0719,8.8207,0.5259,0.7775,-3.2459,0.3815,3.1462,0.3192
101.143,569.0658,134.8684,0.0293,0.0003,0.0045,0.0141,0.0628,0.1126,0.173,0.018,0.05,0.0686,0.116,0.1489,27.3618,0.5656,0.7655,-6.7363,0.4445,3.3635,0.1704
103.5181,533.9244,92.8862,0.0238,0.0,0.0036,0.0035,0.0403,0.0634,1.0612,0.0079,0.0455,0.0248,0.0913,0.2518,19.8836,0.6397,0.5872,-2.4705,0.1299,2.7765,0.2869
94.636,138.3037,87.2192,0.0039,0.0,0.0162,0.0152,0.0532,0.1151,0.7693,0.0111,0.0651,0.0647,0.0952,0.1356,25.3167,0.6485,0.5877,-4.0253,0.2266,3.1572,0.1425
154.6215,195.0875,162.0473,0.022,0.0001,0.0161,0.0094,0.0022,0.1125,0.8332,0.0269,0.0777,0.0181,0.1061,0.2285,9.5527,0.615,0.6642,-6.5796,0.353,2.7505,0.0941
199.0213,272.5033,198.0212,0.0113,0.0003,0.0106,0.0051,0.0604,0.0786,0.1963,0.0116,0.0363,0.1324,0.148,0.0456,18.2275,0.3983,0.6711,-6.6999,0.1045,3.3795,0.314
204.5568,102.859,145.5259,0.008,0.0002,0.0035,0.0036,0.0506,0.1096,0.496,0.0177,0.0217,0.0336,0.1567,0.269,11.9667,0.4357,0.6533,-6.6435,0.253,3.2143,0.2699
105.9024,177.0278,152.7386,0.0282,0.0002,0.0181,0.004,0.0299,0.0592,0.3576,0.0052,0.0345,0.0958,0.1531,0.139,12.8654,0.6098,0.7375,-3.5151,0.4357,3.1062,0.1027
188.6087,550.7706,66.4599,0.032,0.0002,0.0049,0.0044,0.0314,0.0164,0.4596,0.055,0.0452,0.0666,0.0669,0.2141,24.3207,0.5161,0.7375,-4.503,0.2354,2.8286,0.2877
212.0733,390.5832,107.7465,0.0325,0.0003,0.0039,0.0052,0.0459,0.0667,1.2551,0.055,0.0214,0.1035,0.1624,0.2652,18.03,0.4322,0.6714,-6.1273,0.3047,3.6363,0.401
183.8571,221.6908,183.2225,0.0231,0.0001,0.012,0.0134,0.0497,0.0495,0.327,0.0424,0.07,0.0669,0.0325,0.1772,25.6762,0.4106,0.5824,-3.5284,0.141,3.3301,0.3701
117.2976,485.6486,165.4723,0.0161,0.0001,0.0073,0.0086,0.0379,0.0976,0.5109,0.0105,0.031,0.0986,0.1077,0.2948,10.3541,0.4281,0.6262,-6.5164,0.1385,2.9431,0.1654
121.1083,438.972,162.9744,0.0224,0.0001,0.0151,0.0117,0.0104,0.0261,1.2848,0.0444,0.0676,0.0433,0.0476,0.1208,14.0477,0.3867,0.6524,-6.7917,0.3193,3.2472,0.3574
102.8594,425.1639,174.3288,0.0289,0.0001,0.0139,0.0079,0.0125,0.0664,0.1331,0.0074,0.0417,0.1013,0.0571,0.0965,14.5094,0.3235,0.6101,-4.2765,0.2133,3.0017,0.2145
151.4461,297.259,105.2622,0.0163,0.0,0.0172,0.0135,0.011,0.0516,0.8862,0.0132,0.046,0.0865,0.0553,0.3036,21.5431,0.4337,0.7781,-6.5132,0.1242,3.4084,0.2618
136.5061,301.4671,110.7602,0.0283,0.0001,0.0168,0.0036,0.0428,0.0848,0.8899,0.0162,0.0399,0.0581,0.1536,0.142,20.2638,0.2958,0.801,-3.9588,0.1159,1.804,0.4355
177.1349,221.2889,181.8169,0.0318,0.0001,0.0187,0.0126,0.0639,0.1034,0.1662,0.0241,0.0131,0.0574,0.0881,0.1019,23.6048,0.3478,0.6235,-5.2529,0.1547,2.0348,0.5004
143.7958,135.0087,153.0652,0.0082,0.0002,0.0141,0.0162,0.0203,0.1084,0.4833,0.0484,0.0481,0.0244,0.1046,0.2104,9.3545,0.2997,0.6308,-6.6487,0.226,3.0837,0.1687
188.3778,274.5012,171.0781,0.0284,0.0001,0.015,0.0017,0.0458,0.0696,0.7935,0.0397,0.0528,0.0992,0.165,0.2083,19.4466,0.5592,0.7563,-6.2661,0.1149,3.5461,0.4229
160.4672,319.3651,163.0751,0.0142,0.0,0.0198,0.0037,0.0572,0.0319,0.2912,0.0468,0.0259,0.0852,0.0531,0.1379,19.6435,0.6236,0.7255,-3.6532,0.3477,2.1575,0.4548
137.4453,251.1604,139.443,0.0288,0.0002,0.012,0.012,0.0389,0.1078,1.0779,0.0051,0.0723,0.0922,0.0279,0.0359,13.5086,0.5358,0.5981,-6.3832,0.4485,3.6595,0.3498
180.6158,181.8568,79.4921,0.0234,0.0002,0.0027,0.0086,0.0201,0.0904,0.7324,0.0547,0.0564,0.0778,0.1445,0.1177,14.1539,0.5877,0.5838,-4.0001,0.1147,1.9294,0.2779
113.6908,376.1809,173.4149,0.0274,0.0001,0.0119,0.0158,0.0581,0.0332,0.2289,0.0086,0.0318,0.1327,0.0508,0.1029,14.8744,0.586,0.6433,-4.1418,0.2465,2.8644,0.1194
215.7031,140.5472,136.904,0.0276,0.0002,0.0145,0.0102,0.0051,0.0874,0.1453,0.0441,0.05,0.0895,0.0857,0.097,24.6377,0.4515,0.8085,-3.1796,0.3289,3.4185,0.5115
199.9398,557.3435,69.3791,0.0081,0.0002,0.0195,0.0131,0.0559,0.0922,0.8789,0.044,0.0727,0.0517,0.0829,0.1026,15.8652,0.6467,0.8188,-5.0241,0.1799,2.0297,0.1402
122.2924,226.5507,172.7259,0.0321,0.0003,0.0046,0.0096,0.0555,0.1034,1.2495,0.0085,0.0492,0.1219,0.0236,0.1034,17.8447,0.6098,0.7896,-3.9445,0.3881,1.9091,0.1666
117.909,547.376,78.0274,0.0161,0.0002,0.0202,0.0173,0.0101,0.0741,0.1621,0.0561,0.0505,0.1297,0.0539,0.2726,16.7208,0.6209,0.8051,-4.2142,0.0654,3.5307,0.1279
125.2174,250.4139,154.3519,0.0291,0.0001,0.0032,0.0173,0.0162,0.0773,1.0809,0.0202,0.037,0.0984,0.0941,0.162,14.19,0.4248,0.8191,-3.6839,0.2519,3.2144,0.2603
182.8222,395.4078,156.5608,0.0234,0.0003,0.0118,0.0192,0.0153,0.0549,1.2881,0.0407,0.032,0.0461,0.0237,0.2099,13.8362,0.3218,0.6422,-5.6723,0.4405,2.318,0.396
159.1325,198.3517,164.7157,0.028,0.0002,0.0059,0.0042,0.0543,0.0521,0.9929,0.0075,0.0401,0.0839,0.1573,0.1056,20.3289,0.5458,0.6772,-5.6645,0.4236,2.1231,0.4718
153.2564,434.9391,116.6572,0.019,0.0001,0.0024,0.0172,0.0303,0.0124,0.4849,0.0281,0.0455,0.0965,0.153,0.1812,10.2559,0.3166,0.8051,-5.4424,0.2943,2.6621,0.2456
170.1545,149.1997,161.104,0.0099,0.0,0.0184,0.0037,0.026,0.0337,1.0507,0.0054,0.0271,0.0415,0.0807,0.1428,8.999,0.3965,0.7943,-6.1829,0.2818,2.8551,0.3056
118.8699,415.1242,160.3923,0.0243,0.0002,0.0198,0.0178,0.0395,0.0817,1.2066,0.0324,0.0229,0.1126,0.0373,0.2833,9.3311,0.3188,0.6809,-2.7382,0.2651,2.7867,0.4955
105.8013,345.6557,197.66,0.0166,0.0002,0.0202,0.0045,0.0286,0.0285,0.7737,0.0234,0.0522,0.0563,0.082,0.1818,25.9606,0.3538,0.5827,-7.0256,0.4501,2.6488,0.1744
210.3894,218.147,67.5263,0.0084,0.0001,0.003,0.0035,0.0404,0.0725,0.4309,0.0352,0.0736,0.0976,0.1449,0.2614,18.6097,0.443,0.6013,-5.389,0.2642,2.6519,0.2622
97.2115,419.4519,117.6728,0.0046,0.0001,0.0166,0.0112,0.04,0.0991,0.2932,0.0197,0.0424,0.1111,0.12,0.2562,14.4216,0.5548,0.5924,-4.419,0.1039,3.2089,0.305
141.6601,408.5072,194.9132,0.029,0.0001,0.0119,0.0104,0.0294,0.1122,1.2916,0.0109,0.0395,0.066,0.137,0.1019,29.1958,0.6635,0.6974,-2.6038,0.3405,2.6634,0.3343
121.2386,461.267,82.8292,0.0072,0.0002,0.0062,0.0114,0.0479,0.0647,0.808,0.0146,0.0237,0.0412,0.0547,0.2638,17.5403,0.4177,0.6213,-6.1299,0.2109,1.9145,0.2294
167.7301,185.8448,118.5698,0.0283,0.0,0.0035,0.0184,0.0515,0.0769,0.508,0.0474,0.0115,0.102,0.1486,0.0045,20.5155,0.5213,0.5835,-5.3702,0.2224,2.7855,0.3193
156.9824,578.0709,182.6302,0.0208,0.0002,0.0025,0.0034,0.0192,0.0672,0.7001,0.0353,0.0627,0.0592,0.1439,0.0177,28.1105,0.5535,0.7195,-6.8412,0.2595,3.6169,0.3471
186.4715,374.2468,142.0628,0.0244,0.0001,0.0192,0.0158,0.0264,0.0762,0.3209,0.007,0.046,0.1352,0.1412,0.3087,14.4695,0.3754,0.7799,-3.8415,0.2282,2.1108,0.2213
108.6275,295.2975,151.889,0.0283,0.0001,0.0086,0.0069,0.0436,0.0134,0.4738,0.021,0.0723,0.0797,0.153,0.1304,20.3549,0.5584,0.8247,-3.9875,0.432,2.0547,0.1854
205.1383,531.2524,153.7283,0.0075,0.0,0.0053,0.019,0.032,0.0583,0.7113,0.0375,0.0762,0.1061,0.0766,0.0261,21.3254,0.2861,0.8111,-4.8985,0.2796,3.1201,0.5005
102.4399,193.55,178.2321,0.0289,0.0001,0.0119,0.0087,0.0415,0.088,1.0851,0.0221,0.0735,0.1287,0.0915,0.098,20.1284,0.5357,0.6427,-5.9447,0.2316,1.8373,0.2514
184.0506,253.2563,186.9891,0.0167,0.0002,0.0066,0.0192,0.0424,0.016,0.4002,0.0559,0.0129,0.0632,0.0361,0.0546,13.7683,0.4703,0.661,-6.5776,0.3712,1.8188,0.3997
188.717,514.7244,115.1389,0.002,0.0001,0.0119,0.0102,0.0042,0.0319,0.1117,0.007,0.0082,0.0426,0.1026,0.0058,28.401,0.2978,0.7577,-4.1235,0.385,3.3121,0.2007
95.0971,243.0389,165.7837,0.0193,0.0001,0.0108,0.0189,0.0274,0.1024,0.8866,0.0352,0.047,0.0617,0.1109,0.1355,13.1743,0.5419,0.777,-3.3264,0.4227,1.8966,0.4605
186.0915,388.3099,71.574,0.0156,0.0001,0.0066,0.0035,0.0494,0.0731,0.3236,0.0235,0.075,0.0437,0.0961,0.3116,23.9334,0.4732,0.8073,-3.3259,0.1424,2.5524,0.1061
161.335,342.3521,133.8493,0.0067,0.0001,0.0089,0.018,0.0456,0.0875,0.928,0.0408,0.0424,0.1004,0.0903,0.2936,24.7078,0.4958,0.7341,-6.0551,0.2066,3.5454,0.0935
181.4082,398.3665,169.7237,0.0312,0.0,0.0127,0.0164,0.0537,0.0192,0.4147,0.0326,0.0084,0.1287,0.0298,0.054,19.694,0.3065,0.5858,-5.0628,0.3862,2.0271,0.4279
214.7795,508.5524,99.4836,0.0054,0.0001,0.0169,0.0155,0.0423,0.0537,1.1934,0.0196,0.0472,0.0985,0.0286,0.1537,9.1989,0.4636,0.5831,-2.8826,0.4348,1.8701,0.2049
200.7914,127.3594,125.2496,0.0234,0.0001,0.0037,0.0192,0.0557,0.1001,1.0669,0.0344,0.0674,0.0847,0.0426,0.0078,10.6148,0.6016,0.5933,-4.7151,0.2288,2.6951,0.5223
